id,title,org,gov_est_price,bid_won_price,percentage
2024_HPSEB_91109_1,Deposit estimate for RM of Street Lights points under Electrical Sub Division NO I HPSEBL Jogindernagar for the year 202425 August 2024 to March 2025,HPSEBL||CE(OP) CZ Mandi||SE(OP) Mandi||Sr. Xen (E) J/ Nager,164934.0,164802.0,-0.08
2024_HPSEB_91105_1,Contruction of LILO Arragment for evacuation of Power of Bhanjal Solar Project,HPSEBL||CE(OP) CZ Hamirpur,9594065.0,9071188.0,-5.45
2024_HPSEB_91099_1,construction of 22 kv HT line to proposed 63 kVA,HPSEBL||CE(OP) South||SE(OP) Rampur||Sr.Xen (E) Rampur,864181.0,794185.0,-8.1
2024_HPSEB_91037_1,"Tender for Providing LT Extension to left out house at vill. Kothipura (Bakhari) From Existing 100 kva , 11/0.4 kva S/Stn at Additional Kothipura in (E) Section Jabli under ESD No-1 Bilaspur",HPSEBL||CE(OP) CZ Mandi||SE(OP) Bilaspur||Sr. Xen (E) Bilaspur,78981.0,71399.0,-9.6
2024_HPSEB_90995_1,"Prov. LT extension to leftout houses/newly constructed houses from 400KVA, 11/0.4KV DTR Nagmandir in (E) Section Mohal under ESD, HPSEBL, Bhuntar.",HPSEBL||CE(OP) CZ Mandi||SE(OP) Kullu||Sr. Xen (E) Kullu,84083.0,84924.0,1.0
2024_HPSEB_90994_1,"Prov. LT extension by replacing lengthy PVC with overhead conductor from 63 KVA, 11/0.4 KV DTR Mohal-IV in (E) Section Mohal under ESD, HPSEBL, Bhuntar.",HPSEBL||CE(OP) CZ Mandi||SE(OP) Kullu||Sr. Xen (E) Kullu,95364.0,96319.0,1.001
2024_HPSEB_90979_1,"Augmentation of 1ph. LT line to 3ph. from 100 KVA,11/0.4KV DTR Lower Kalehali at Shadinalla in (E) section Bajaura UESD, HPSEBL, Bhuntar.",HPSEBL||CE(OP) CZ Mandi||SE(OP) Kullu||Sr. Xen (E) Kullu,93206.0,94139.0,1.001
2024_HPSEB_90977_1,Deposit Est for repl of LT Line of Sh Jotinder Paul with UG XLPE LT Cable in E Section Local Chauntra under ESD HPSEBL Chauntra Dep Est for repl of LT Line with AB Cable of Smt Sita Devi in E Section Local under ESD HPSEB Barot under ED HPSEBL JNR,HPSEBL||CE(OP) CZ Mandi||SE(OP) Mandi||Sr. Xen (E) J/ Nager,221328.0,210262.0,-5.0
2024_HPSEB_90975_1,"Providing LT extension to leftout houses from existing 100KVA DTR Malana-I, 25KVA DTR Malana-II and 25KVA, 11/0.4KV DTR Malana-III in (E) section Jari under ESD, HPSEBL, Jarii",HPSEBL||CE(OP) CZ Mandi||SE(OP) Kullu||Sr. Xen (E) Kullu,172475.0,172475.0,0.0
2024_HPSEB_90972_1,Providing renewal replacement erection testing commissioning of 11 kV Lightning Arrestor Surge Arrestor of various Sub Stations under Electrical Division HPSEB Jogindernagar,HPSEBL||CE(OP) CZ Mandi||SE(OP) Mandi||Sr. Xen (E) J/ Nager,445625.0,418887.0,-6.0
2024_HPSEB_90970_1,"Providing LT extension to newly constructed houses in village Sandhari from 63KVA, 11/0.4KV DTR Lingerbansu-II in (E) Section Kolibehar UESD No-I, HPSEBL, Kullu",HPSEBL||CE(OP) CZ Mandi||SE(OP) Kullu||Sr. Xen (E) Kullu,124390.0,128122.0,3.0
2024_HPSEB_90963_1,"Providing 63KVA, 11/0.4KV DTR Pulga-II alongwith associated HT line and re-organisation of LD system from proposed 63KVA, 11/0.4KV DTR Pulga-II in (E) section Barshaini under ESD, HPSEBL, Jari",HPSEBL||CE(OP) CZ Mandi||SE(OP) Kullu||Sr. Xen (E) Kullu,734699.0,719346.0,-2.09
2024_HPSEB_90904_1,Tender for providing Installation testing and Comissioning of 2 Ton /1.5 Ton Capacity Split AC for cooling protection of Electrical Pannels at various LIS/ LWSS Scheme of JSV under electrical Division HPSEBL Bilaspur.,HPSEBL||CE(OP) CZ Mandi||SE(OP) Bilaspur||Sr. Xen (E) Bilaspur,130000.0,135109.0,3.93
2024_HPSEB_90819_1,Tender for providing LT line Extension and Augemenatation of DTR of various Tower under ED Jawalamukhi,HPSEBL||CE(OP) CZ Mandi||SE(OP) Hamirpur||Sr. Xen (E) Jawalamukhi,570106.0,594050.0,4.2
2024_HPSEB_90810_1,"SOP to Lower Garrison of 20 Kumaon at Sumdo by providing 250 KVA Transformer in Section Hurling under Electrical Sub-Division, HPSEBL., Tabo.",HPSEBL||CE(OP) South||SE(OP) Rampur,1319151.0,1183665.0,-10.271
2024_HPSEB_90809_1,"Tender for SOP to M/S Patel Engineering Ltd. Crusher Plant near diversion at Powari by providing 2X22/0.4kV, 630kVA S/Stn. alongwith its associated lines and strengthening of existing 22kV HT line from 22kV control point R/Peo to Powari, HPSEBL, Reck",HPSEBL||CE(OP) South||SE(OP) Rampur,2826776.0,2727839.0,-3.5
2024_HPSEB_90808_1,Tender for prov. Supply of power for augmentation of various LWSS on the left Bank on Kurpan Khad in Nirmand Block UESD Nirmand circle -01/2024-25).,HPSEBL||CE(OP) South||SE(OP) Rampur,7494756.0,6399772.0,-14.61
2024_HPSEB_90788_1,SOP to EV Charging Station at Saheed Vijender Singh Filling Station Hanuman Chowk Dehra,HPSEBL||CE (OP) North||SE (OP) Kangra||Sr. Xen Dehra,628000.0,652366.0,3.88
2024_HPSEB_90778_1,"Tender for providing 1 phase LT line extension to left out houes from Existing 63 KVA, 11/0.4 KV Sub-Station Selli in village Selli (Bhatka) in Electrical Section Deoth under ESD Namhol Bilaspur . TS No. 80/2023-24 WBS No. 32100235-001-BLP-LT-220",HPSEBL||CE(OP) CZ Mandi||SE(OP) Bilaspur||Sr. Xen (E) Bilaspur,55144.0,55138.0,-0.011
2024_HPSEB_90728_1,SEOP 04/2024-25,HPSEBL||CE (OP) North||SE (OP) Kangra,2339518.0,2445826.0,4.544
2024_HPSEB_90727_2,SEOP 03/2024-25,HPSEBL||CE (OP) North||SE (OP) Kangra,864657.0,861961.0,-0.312
2024_HPSEB_90595_1,Tender for Repair and refilling of firefighting equipments along with allied accessories of various capacities in 66 MW Bassi Power House under Bassi Power House Division HPSEBL Jogindernagar,"HPSEBL||CE(Gen) Sundernagar||SE(Gen) Palampur||RE Baner, Jia",155701.0,116776.0,-25.0
2024_HPSEB_90516_1,Tender for equipment material design erection testing and commissioning providing SOP to 11KV HT Line and 11/0.4KV 100KVA Sstn at HPPWD Rest house Bhalei in (E) Section Bhalei under ED Dalhousie.,HPSEBL||CE (OP) North||SE (OP) Dalhousie||Sr. Xen Dalhousie,804835.0,765398.0,-4.9
2024_HPSEB_90330_1,"Tender for Annual Maintenance of Arboriculture arrangement under Electrical Division, HPSEBL, Bilaspur for the year 2024-25. (August 2024 to March 2025) (SE TS No. 24/2024-25)",HPSEBL||CE(OP) CZ Mandi||SE(OP) Bilaspur||Sr. Xen (E) Bilaspur,341635.0,343326.0,0.495
2024_HPSEB_90274_1,Estimate for augmentation from 1 to 3 LT line and 1 LT extension to providing SOP to BSNL 4G Tower at village GP Baila Near P.O. Nandi feeding from 25 KVA 22/0.4 KV Piplagalu in E section Sainj under Electrical Sub Division HPSEBL Gohar.,HPSEBL||CE(OP) CZ Mandi||SE(OP) Mandi||Sr. Xen (E) Gohar,104932.0,91290.0,-13.001
2024_HPSEB_90273_1,"Estimate for Providing SOP to BSNL at village Chaun P.O. Moviseri tehsil Chachiot, Distt Mandi HP in E section Chail chowk under Electrical Sub Division HPSEBL Gohar. 2 Estimate for Providing LT extension to BSNL Tower at village Dalikar PO Moviseri",HPSEBL||CE(OP) CZ Mandi||SE(OP) Mandi||Sr. Xen (E) Gohar,135241.0,114603.0,-15.26
2024_HPSEB_90263_1,"Estimate for Providing SOP to BSNL 4G Tower at Bakhrog village Shalla tehsil Chachiot, Distt Mandi HP in E section Jachh under Electrical Sub Division HPSEBL Gohar. 2 Estimate for augmentation from 1 to 2Phase LT line and Providing LT extension fro",HPSEBL||CE(OP) CZ Mandi||SE(OP) Mandi||Sr. Xen (E) Gohar,234320.0,198564.0,-15.259
2024_HPSEB_90208_1,SEOP 01/2024-25,HPSEBL||CE (OP) North||SE (OP) Kangra,2953683.0,3046073.0,3.128
2024_HPSEB_90096_1,"Tender for Supply of equipment / material , design, erection, testing , commissioning for SOP to JSV for T/Well Gaghwan (LWSS Malhari, Surarwan, Ghagwan) by Prov. 11/.4 KV 100 KVA S/Stn. a/w 11 KV HT/LT line , Ghandran under ESD Rey ED Fatehpur",HPSEBL||CE (OP) North||SE (OP) Dalhousie,1969445.0,1654334.0,-16.0
2024_HPSEB_90093_1,"Tender for Supply of equipment material , design, erection, testing commissioning for SOP to JSV forAug. and re- modeling of WSS to Dangori by Prov. 11/.4 KV 63 KVA S/Stn. a/w 11 KV HT/LT line at Bharari-II, in ESD Bakloh ED Dalhousie",HPSEBL||CE (OP) North||SE (OP) Dalhousie,1782959.0,1600919.0,-10.21
2024_HPSEB_90090_1,"Tender for Supply of equipment / material , design, erection, testing commissioning for System Improvement scheme for replacement of old/obsolete switchgear equipment at 33/11 KV Sub-Stations Bakloh , Chowari u Electrical Division, HPSEBL Dalhousie",HPSEBL||CE (OP) North||SE (OP) Dalhousie,1953272.0,2030541.0,3.956
2024_HPSEB_89964_1,"Supply of power for augmentation of LWSS Nither, Anas, Moin and Nagachow in Nirmand and Block under ESD Neether.",HPSEBL||CE(OP) South||SE(OP) Rampur,6954490.0,6148465.0,-11.59
2024_HPSEB_89881_2,03-2024-25,HPSEBL||CE(OP) South||SE(OP) Solan,3207601.0,3047221.0,-5.0
2024_HPSEB_89823_1,HPSEBL/BPHDJ/07/2024-25,"HPSEBL||CE(Gen) Sundernagar||SE(Gen) Palampur||RE Baner, Jia",436394.0,377600.0,-13.473
2024_HPSEB_89719_1,HPSEBL/BED/DB-Tender JOB.05,HPSEBL||CE(OP) South||SE(OP) Solan||Sr.Xen (E) Baddi,1120360.0,984460.0,-12.13
2024_HPSEB_89625_1,Estimate for providing minor LT extension and LT Augmentation to left out houses from existing 100 KVA SStn Sainthal in E Section Sainthal under ESD HPSEBL Chauntra,HPSEBL||CE(OP) CZ Mandi||SE(OP) Mandi||Sr. Xen (E) J/ Nager,86144.0,70638.0,-18.0
2024_HPSEB_89620_1,Deposit estimate for providing SOP to BSNL 4G Tower at Village Galu in E Section Ladruhin under ESD HPSEBL Chauntra,HPSEBL||CE(OP) CZ Mandi||SE(OP) Mandi||Sr. Xen (E) J/ Nager,174450.0,148283.0,-15.0
2024_HPSEB_89619_1,Deposit estimate for LT extension up gradation of Service connection of Summit Digital Infrastructure Ltd at Village Kawar Garh PO Balh Kawar Tehsil Lad Bharol in E Section Local under ESD HPSEBL Lad Bharol,HPSEBL||CE(OP) CZ Mandi||SE(OP) Mandi||Sr. Xen (E) J/ Nager,239101.0,236471.0,-1.1
2024_HPSEB_89617_1,Deposit estimate for upgradation of Service connection of Reliance infratel LTd at Village Galu PO Boching in E Section local under ESD HPSEBL Barot,HPSEBL||CE(OP) CZ Mandi||SE(OP) Mandi||Sr. Xen (E) J/ Nager,206118.0,206097.0,-0.01
2024_HPSEB_89530_1,"Tender for complete Overhauling, Servicing Testing of LT make, Model No CN CS 800 C, 800 1600A Air Circuit Breaker installed at LT panel in Khauli Power House under Khauli Power House Division HPSEBL","HPSEBL||CE(Gen) Sundernagar||SE(Gen) Palampur||Re Khauli, Shahpur",210068.0,207967.0,-1.0
2024_HPSEB_89482_1,Sop to jal shakti vibhag Sewerage plant by,HPSEBL||CE(OP) South||SE(OP) Rampur||Sr.Xen (E) Rampur,899840.0,899840.0,0.0
2024_HPSEB_89474_1,BED-03/2024-25,HPSEBL||CE (OP) North||SE (OP) Kangra||Sr. Xen Bajinath,1070974.0,1014105.0,-5.31
2024_HPSEB_89472_1,BED-02/2024-25,HPSEBL||CE (OP) North||SE (OP) Kangra||Sr. Xen Bajinath,721670.0,692803.0,-4.0
2024_HPSEB_89467_1,BED-01/2024-25,HPSEBL||CE (OP) North||SE (OP) Kangra||Sr. Xen Bajinath,1130865.0,1033497.0,-8.61
2024_HPSEB_89385_1,"SOP to LIS for Village Chadow-Chadoli in ES Shoghi under ESD, HPSEBL, Jutogh",HPSEBL||CE(OP) South||SE(OP) Shimla,2592785.0,2203867.0,-15.0
2024_HPSEB_89334_1,HPSEBLBPHDJ/04/2024-25,"HPSEBL||CE(Gen) Sundernagar||SE(Gen) Palampur||RE Baner, Jia",446512.0,446158.0,-0.079
2024_HPSEB_89331_1,"For carrying out the Elect. Mtc. works including facilities to the shift staff of different groups, cleaning of Power House Buildings, Electrical panels and allied equipments , cutting grass around the surrounding area of Khauli","HPSEBL||CE(Gen) Sundernagar||SE(Gen) Palampur||Re Khauli, Shahpur",238832.0,200057.0,-16.235
2024_HPSEB_89152_1,Supply and Erection of New Street light at Challah,HPSEBL||MD BVPCL Jogindernagar||SE (E),1355521.0,1395535.0,2.952
2024_HPSEB_89140_1,HPSEBLBPHDJ/01/2024-25,"HPSEBL||CE(Gen) Sundernagar||SE(Gen) Palampur||RE Baner, Jia",454300.0,453120.0,-0.26
2024_HPSEB_89087_1,Deposit estimate for providing SOP to BSNL Towers in E Section Tikken under ESD HPSEBL Barot,HPSEBL||CE(OP) CZ Mandi||SE(OP) Mandi||Sr. Xen (E) J/ Nager,194810.0,203578.0,4.501
